RegionName,Year,AvgRent
"Champaign, IL",2021,1176.5696728627038
"Champaign, IL",2022,1511.4805132427946
"Champaign, IL",2023,1730.8701324232309
"Charleston, SC",2013,1267.5241753677235
"Charleston, SC",2014,1327.4331272775403
"Charleston, SC",2015,1368.5732250996489
"Charleston, SC",2016,1440.9659553588801
"Charleston, SC",2017,1573.3208180557924
"Charleston, SC",2018,1745.8373552156372
"Charleston, SC",2019,1693.6832848169313
"Charleston, SC",2020,1626.5777146544567
"Charleston, SC",2021,1853.0738699964838
"Charleston, SC",2022,2642.4068772432506
"Charleston, SC",2023,3120.3409160492697
"Charleston, SC",2024,3589.5300966497452
"Charleston, WV",2012,645.4462147063674
"Charleston, WV",2013,635.1033114170066
"Charleston, WV",2014,636.3947407730815
"Charleston, WV",2015,626.1709580187638
"Charleston, WV",2016,624.6620922514238
"Charleston, WV",2017,648.6584207696303
"Charleston, WV",2018,684.8066340897153
"Charleston, WV",2019,669.3806390914402
"Charleston, WV",2021,679.8547447426815
"Charleston, WV",2022,877.4051059111789
"Charleston, WV",2023,1063.1740804956173
"Charleston, WV",2024,1112.4645258244873
"Charlotte, NC",2012,858.1960546184849
"Charlotte, NC",2013,944.9845070373082
"Charlotte, NC",2014,1087.2483639710701
"Charlotte, NC",2015,1102.5095834140745
"Charlotte, NC",2016,1158.4235417345144
"Charlotte, NC",2017,1278.3245235407423
"Charlotte, NC",2018,1442.0885809716456
"Charlotte, NC",2019,1458.0286387328658
"Charlotte, NC",2020,1440.4105945297988
"Charlotte, NC",2021,1649.1179285489059
"Charlotte, NC",2022,2426.0429013545922
"Charlotte, NC",2023,2816.4460617650107
"Charlotte, NC",2024,2867.400226681502
"Charlottesville, VA",2012,1486.0500814141285
"Charlottesville, VA",2013,1542.4504750468423
"Charlottesville, VA",2014,1589.5386625567296
"Charlottesville, VA",2015,1559.5753279304163
"Charlottesville, VA",2016,1605.0108806098526
"Charlottesville, VA",2017,1639.7590108111199
"Charlottesville, VA",2018,1896.688846921052
"Charlottesville, VA",2019,1874.004802749079
"Charlottesville, VA",2020,1811.061988043909
"Charlottesville, VA",2021,1990.6993565464345
"Charlottesville, VA",2022,2699.9557127855123
"Charlottesville, VA",2023,3169.3809070709353
"Charlottesville, VA",2024,3340.0383054118415
"Chattanooga, TN",2012,889.6745692291083
"Chattanooga, TN",2013,939.6912793265756
"Chattanooga, TN",2014,998.2959356521052
"Chattanooga, TN",2015,988.4803352023147
"Chattanooga, TN",2016,1019.7274928610015
"Chattanooga, TN",2017,1104.8443568326763
"Chattanooga, TN",2018,1168.8158157265639
"Chattanooga, TN",2019,1173.925912431353
"Chattanooga, TN",2020,1166.8671958444113
"Chattanooga, TN",2021,1311.73455419297
"Chattanooga, TN",2022,1862.848723076244
"Chattanooga, TN",2023,2191.330320221576
"Cheyenne, WY",2014,1412.2108358333746
"Cheyenne, WY",2015,1464.5616953385331
"Cheyenne, WY",2016,1502.5792742666765
"Cheyenne, WY",2017,1611.9694706406872
"Cheyenne, WY",2018,1759.4148459268133
"Cheyenne, WY",2019,1775.966726033368
"Cheyenne, WY",2020,1800.0631549171496
"Cheyenne, WY",2021,1867.9905103798094
"Cheyenne, WY",2022,2438.851915236737
"Cheyenne, WY",2023,2786.9799167598926
"Chicago, IL",2012,1269.7725999960837
"Chicago, IL",2013,1321.9409146433538
"Chicago, IL",2014,1440.8135820529067
"Chicago, IL",2015,1469.9171100929805
"Chicago, IL",2016,1520.5773474037078
"Chicago, IL",2017,1620.91613931398
"Chicago, IL",2018,1756.6049760653987
"Chicago, IL",2019,1723.3486476049527
"Chicago, IL",2020,1662.6669354644202
"Chicago, IL",2021,1775.6168238554067
"Chicago, IL",2022,2303.594137782277
"Chicago, IL",2023,2618.044515271546
"Chico, CA",2014,1439.8569949573791
"Chico, CA",2015,1473.254482207292
"Chico, CA",2016,1546.550011361598
"Chico, CA",2017,1707.8836008133442
"Chico, CA",2018,1901.7228883800856
"Chico, CA",2019,1989.8991105995174
"Chico, CA",2020,1948.272959079571
"Chico, CA",2021,2138.105230599562
"Chico, CA",2022,2862.7411602111974
"Chico, CA",2023,3100.663523905665
"Chico, CA",2024,3076.098997725037
"Cincinnati, OH",2012,943.9563563580236
"Cincinnati, OH",2013,985.6519310872819
"Cincinnati, OH",2014,1036.0957820304886
"Cincinnati, OH",2015,1036.034390463525
"Cincinnati, OH",2016,1071.329961789884
"Cincinnati, OH",2017,1143.9543838064444
"Cincinnati, OH",2018,1255.9015838572686
"Cincinnati, OH",2019,1267.5848006127796
"Cincinnati, OH",2020,1266.7596089164003
"Cincinnati, OH",2021,1407.0648815587926
"Cincinnati, OH",2022,1877.9149456707553
"Cincinnati, OH",2023,2221.3592532760345
"Cincinnati, OH",2024,2165.4386016052154
"Clarksville, TN",2013,941.6305241604787
"Clarksville, TN",2014,957.8460399552972
"Clarksville, TN",2015,935.8284031713238
"Clarksville, TN",2016,947.3769561506473
"Clarksville, TN",2017,969.2068396249015
"Clarksville, TN",2018,1088.8908952847478
"Clarksville, TN",2019,1082.1240952577261
"Clarksville, TN",2020,1093.1406005048386
"Clarksville, TN",2021,1190.7205298362503
"Clarksville, TN",2022,1755.044594833801
"Clarksville, TN",2023,2050.3308865388362
"Cleveland, OH",2012,847.41384618892
"Cleveland, OH",2013,891.256504062911
"Cleveland, OH",2014,933.5519657245159
"Cleveland, OH",2015,925.3146720899591
"Cleveland, OH",2016,948.0921031588199
"Cleveland, OH",2017,1018.1632290715205
"Cleveland, OH",2018,1111.5214239737745
"Cleveland, OH",2019,1124.8062436175258
"Cleveland, OH",2020,1083.507389871157
"Cleveland, OH",2021,1189.9222019870515
"Cleveland, OH",2022,1540.4976514883886
"Cleveland, OH",2023,1792.981668530076
"Cleveland, TN",2013,811.7030683638368
"Cleveland, TN",2014,849.8429478294905
"Cleveland, TN",2015,866.3152540014372
"Cleveland, TN",2016,893.8802959876166
"Cleveland, TN",2017,970.9196911413619
"Cleveland, TN",2018,1076.114317059218
"Cleveland, TN",2019,1077.266473111198
"Cleveland, TN",2020,1077.4824109453452
"Cleveland, TN",2021,1220.3272815710063
"Cleveland, TN",2022,1730.3391289700558
"Cleveland, TN",2023,2034.5397815993592
"Coeur d'Alene, ID",2013,1138.6785065727825
"Coeur d'Alene, ID",2015,1289.2907270125766
"Coeur d'Alene, ID",2016,1357.3452848666893
"Coeur d'Alene, ID",2017,1544.2566388032608
"Coeur d'Alene, ID",2018,1809.264246573812
"Coeur d'Alene, ID",2019,1867.7502608004168
"Coeur d'Alene, ID",2020,1951.9166310930639
"Coeur d'Alene, ID",2021,2478.060527890957
"Coeur d'Alene, ID",2022,3585.30834382932
"Coeur d'Alene, ID",2023,4027.0653009139146
"College Station, TX",2014,1285.5840426380798
"College Station, TX",2015,1333.8899048585383
"College Station, TX",2016,1402.491130011571
"College Station, TX",2017,1568.0151718761565
"College Station, TX",2018,1682.60148273342
"College Station, TX",2019,1669.9783408235426
"College Station, TX",2020,1404.4554278527387
"College Station, TX",2021,1640.7188019392304
"College Station, TX",2022,2168.1095050288463
"College Station, TX",2023,2464.5591255651293
"College Station, TX",2024,2350.84766800237
"Colorado Springs, CO",2012,1184.305317602555
"Colorado Springs, CO",2013,1275.151311560303
"Colorado Springs, CO",2014,1336.6327393292604
"Colorado Springs, CO",2015,1369.7438780791272
"Colorado Springs, CO",2016,1454.251157211439
"Colorado Springs, CO",2017,1621.9015484447389
"Colorado Springs, CO",2018,1849.7775654086838
"Colorado Springs, CO",2019,1870.217455785518
"Colorado Springs, CO",2020,1858.6192878357906
"Colorado Springs, CO",2021,2092.652147947962
"Colorado Springs, CO",2022,3003.61307496341
"Colorado Springs, CO",2023,3317.7234785131454
"Columbia, MO",2015,1084.2259725384708
"Columbia, MO",2016,1096.9508553429366
"Columbia, MO",2017,1185.5250828796459
"Columbia, MO",2018,1269.0000738250171
"Columbia, MO",2019,1251.6171718490407
"Columbia, MO",2020,1238.1124466365113
"Columbia, MO",2021,1363.0607103584655
"Columbia, MO",2022,1870.2003310379805
"Columbia, MO",2023,2180.5172736624727
"Columbia, SC",2012,827.3689343450978
"Columbia, SC",2013,838.1267656686138
"Columbia, SC",2014,867.5793256859196
"Columbia, SC",2015,853.2884841812514
"Columbia, SC",2016,875.0498295384194
"Columbia, SC",2017,936.9850215295037
"Columbia, SC",2018,1016.6104563873077
"Columbia, SC",2019,1027.2671176460628
"Columbia, SC",2020,1009.5698451805056
"Columbia, SC",2021,1093.4002904176232
"Columbia, SC",2022,1546.4028453019384
"Columbia, SC",2023,1809.6127224755276
"Columbia, SC",2024,1857.77433477232
"Columbus, GA",2012,744.505743130757
"Columbus, GA",2013,728.5378024984257
"Columbus, GA",2014,719.5370268964784
"Columbus, GA",2015,703.7873176328541
"Columbus, GA",2016,703.779587756478
"Columbus, GA",2017,747.0566770175996
"Columbus, GA",2018,811.5560604611269
"Columbus, GA",2019,807.7448302231579
"Columbus, GA",2020,802.628239670887
"Columbus, GA",2021,875.8874048265596
"Columbus, GA",2022,1178.708426055736
"Columbus, GA",2023,1367.0291446772317
"Columbus, IN",2012,820.1010978950085
"Columbus, IN",2013,873.4629963961366
"Columbus, IN",2014,907.1091948337443
"Columbus, IN",2016,923.4990155600472
"Columbus, IN",2017,977.4181034911026
"Columbus, IN",2018,1069.6001019973626
"Columbus, IN",2019,1081.4591341550329
"Columbus, IN",2020,1071.7155651266874
"Columbus, IN",2021,1170.001186696467
"Columbus, IN",2022,1609.6772591295605
"Columbus, IN",2023,1922.7114771620124
"Columbus, OH",2012,915.5059561813364
"Columbus, OH",2013,943.9167770604266
"Columbus, OH",2014,1066.1626963126903
"Columbus, OH",2015,1092.8950182148897
"Columbus, OH",2016,1145.7899634212042
"Columbus, OH",2017,1244.5023701941147
"Columbus, OH",2018,1366.5357458097615
"Columbus, OH",2019,1383.069251131839
"Columbus, OH",2020,1390.0252347829628
"Columbus, OH",2021,1527.6669772927005
"Columbus, OH",2022,2061.378047131263
"Columbus, OH",2023,2464.8013414105953
"Corpus Christi, TX",2013,969.0191767940246
"Corpus Christi, TX",2014,1065.6570904705884
"Corpus Christi, TX",2015,1102.669107740088
"Corpus Christi, TX",2016,1144.1844023708782
"Corpus Christi, TX",2017,1229.048644071556
"Corpus Christi, TX",2018,1331.1499302159089
"Corpus Christi, TX",2019,1298.509859682518
"Corpus Christi, TX",2020,1281.9932294007037
"Corpus Christi, TX",2021,1343.6624784585626
"Corpus Christi, TX",2022,1739.5721920040949
"Corpus Christi, TX",2023,1907.9641748134873
"Corpus Christi, TX",2024,1909.6418898837217
"Corvallis, OR",2012,1625.5702108162202
"Corvallis, OR",2015,1857.7580452022905
"Corvallis, OR",2016,1939.2770756677673
"Corvallis, OR",2017,2146.539842023793
"Corvallis, OR",2018,2406.6086191974405
"Corvallis, OR",2019,2375.867342378873
"Corvallis, OR",2020,2321.2322792455934
"Corvallis, OR",2021,2551.390644980549
"Corvallis, OR",2022,3543.0705195331925
"Corvallis, OR",2023,4104.660914178292
"Crestview, FL",2014,1458.9556726652227
"Crestview, FL",2015,1458.6404191086222
"Crestview, FL",2016,1484.9200621956695
"Crestview, FL",2017,1592.7543086666021
"Crestview, FL",2018,1767.2922674186195
"Crestview, FL",2019,1760.551544285494
"Crestview, FL",2020,1762.180214684826
"Crestview, FL",2021,2004.8694595253412
"Crestview, FL",2022,2958.5021412538194
"Crestview, FL",2023,3432.2748243441943
"Cumberland, MD",2012,633.681849469998
"Cumberland, MD",2013,647.2193631777196
"Cumberland, MD",2014,706.3861591924498
"Cumberland, MD",2015,692.0818558027773
"Cumberland, MD",2016,655.3075124048156
"Cumberland, MD",2017,691.2104229095395
"Cumberland, MD",2018,752.2000529727569
"Cumberland, MD",2019,779.4755751698298
"Cumberland, MD",2020,762.6033873922248
"Cumberland, MD",2021,818.6962488951303
"Cumberland, MD",2022,1076.9839373947227
"Cumberland, MD",2023,1228.0312181313705
"Cumberland, MD",2024,1273.1599238239592
"Dallas, TX",2013,1182.079554324614
"Dallas, TX",2014,1273.5719292702072
"Dallas, TX",2015,1330.4205964725063
"Dallas, TX",2016,1461.7060729509155
"Dallas, TX",2017,1634.8625682786749
"Dallas, TX",2018,1809.7661422303418
"Dallas, TX",2019,1806.1448205997401
"Dallas, TX",2020,1764.908648955339
"Dallas, TX",2021,1949.3461448402002
"Dallas, TX",2022,2778.665118090328
"Dallas, TX",2023,3082.894001372572
"Dallas, TX",2024,3134.765026979782
"Dalton, GA",2013,673.038251815141
"Dalton, GA",2014,731.3393024338906
"Dalton, GA",2016,760.0288112805912
"Dalton, GA",2017,845.8858561951988
"Dalton, GA",2018,937.8084975591722
"Dalton, GA",2019,946.7458259035046
"Dalton, GA",2020,936.1128215558614
"Dalton, GA",2021,1045.7136456712062
"Dalton, GA",2022,1469.3727883131503
"Dalton, GA",2023,1727.3460169953971
"Danville, IL",2013,400.1518102295002
"Danville, IL",2014,530.3281881104987
"Danville, IL",2015,524.2832074005137
"Danville, IL",2017,545.2208471646786
"Danville, IL",2020,535.9405217366693
"Danville, IL",2021,560.487097017496
"Danville, IL",2022,692.4706768327574
"Danville, IL",2023,809.8706440285497
"Daphne, AL",2013,1156.0387598336795
"Daphne, AL",2015,1236.980877767245
"Daphne, AL",2016,1279.7143790167017
"Daphne, AL",2017,1362.618916070128
"Daphne, AL",2018,1494.2885550809958
"Daphne, AL",2019,1485.9964072833818
"Daphne, AL",2020,1481.6546113303375
"Daphne, AL",2021,1684.0947140190074
"Daphne, AL",2022,2419.460746523212
"Daphne, AL",2023,2862.315777814818
"Davenport, IA",2012,833.5702913655742
"Davenport, IA",2013,767.0418954460425
"Davenport, IA",2014,875.8305107266234
"Davenport, IA",2015,919.9548900248702
"Davenport, IA",2016,927.1247372455715
"Davenport, IA",2017,965.619699790494
"Davenport, IA",2018,1037.563167615457
"Davenport, IA",2019,1027.591914927583
"Davenport, IA",2020,998.8072121051138
"Davenport, IA",2021,1041.3466103585383
"Davenport, IA",2022,1313.5620271643718
"Davenport, IA",2023,1486.0097659387018
"Decatur, AL",2012,621.1125234155692
"Decatur, AL",2013,763.3350949898585
"Decatur, AL",2014,802.7724243258632
"Decatur, AL",2015,791.5850224344213
"Decatur, AL",2016,791.6663624858529
"Decatur, AL",2017,844.9400434002815
"Decatur, AL",2019,938.043116492062
"Decatur, AL",2020,940.8622466553023
"Decatur, AL",2021,1046.1194875326075
"Decatur, AL",2022,1433.418351967908
"Decatur, AL",2023,1649.4841521531396
"Decatur, AL",2024,1738.145794956369
"Decatur, IL",2012,623.1053824948204
"Decatur, IL",2013,638.5748867985784
"Decatur, IL",2014,642.5960681723672
"Decatur, IL",2015,641.2052209473035
"Decatur, IL",2016,647.7708449530011
"Decatur, IL",2017,651.6105410869923
"Decatur, IL",2018,677.5008487443428
"Decatur, IL",2019,678.0351205981203
"Decatur, IL",2020,654.005384249187
"Decatur, IL",2021,688.1625466345798
"Decatur, IL",2022,841.447900604996
"Decatur, IL",2023,963.9799076630662
"Deltona, FL",2014,1016.6353029376992
"Deltona, FL",2015,1057.2267408802118
"Deltona, FL",2016,1130.8771042021506
"Deltona, FL",2017,1258.3285522789351
"Deltona, FL",2018,1427.6321202379033
"Deltona, FL",2019,1437.2349146315512
"Deltona, FL",2020,1418.817932753285
"Deltona, FL",2021,1582.9506630096355
"Deltona, FL",2022,2361.0035541981783
"Deltona, FL",2023,2727.309347890116
"Denver, CO",2012,1339.2789635320203
"Denver, CO",2013,1514.0041626323364
"Denver, CO",2014,1686.6159564194256
"Denver, CO",2015,1829.1796881357113
"Denver, CO",2016,1994.4943765073804
"Denver, CO",2017,2253.6843783487748
"Denver, CO",2018,2527.868353270325
"Denver, CO",2019,2502.173757784949
"Denver, CO",2020,2448.2114316983866
"Denver, CO",2021,2720.947198781921
"Denver, CO",2022,3894.107223856401
"Denver, CO",2023,4316.286282926235
"Denver, CO",2024,4385.144206538068
"Des Moines, IA",2012,968.8228556314752
"Des Moines, IA",2013,1038.83439504088
"Des Moines, IA",2014,1166.6789743828124
"Des Moines, IA",2015,1198.8828408715672
"Des Moines, IA",2016,1248.707149208798
"Des Moines, IA",2017,1359.6928464310645
"Des Moines, IA",2018,1476.2770746404285
"Des Moines, IA",2019,1465.6040280617735
"Des Moines, IA",2020,1425.7852378202488
"Des Moines, IA",2021,1504.1224364436096
"Des Moines, IA",2022,1963.916583898319
"Des Moines, IA",2023,2264.4996290976555
"Detroit, MI",2012,675.505030051563
"Detroit, MI",2013,1006.113442067441
"Detroit, MI",2014,767.4402901581203
"Detroit, MI",2015,939.1001180610721
"Detroit, MI",2016,975.2580486884845
"Detroit, MI",2017,1025.4717401575458
"Detroit, MI",2018,1186.9644396715164
"Detroit, MI",2019,1208.0252272648877
"Detroit, MI",2020,1215.2354958392427
"Detroit, MI",2021,1264.7394940532856
"Detroit, MI",2022,1669.3583251239268
"Detroit, MI",2023,1914.204204177531
"Detroit, MI",2024,2019.9770294357206
"Dothan, AL",2012,673.5841664977934
"Dothan, AL",2013,697.546243006005
"Dothan, AL",2014,732.9462197284682
"Dothan, AL",2015,724.4771767852229
"Dothan, AL",2016,735.4257805228173
"Dothan, AL",2017,771.0306709442334
"Dothan, AL",2018,815.3277555401514
"Dothan, AL",2019,800.6063930650538
"Dothan, AL",2020,788.7847276231288
"Dothan, AL",2021,834.8505101167674
"Dothan, AL",2022,1139.150571724954
"Dothan, AL",2023,1327.2196712467255
"Dover, DE",2014,1105.4785803825569
"Dover, DE",2015,1124.3343210869632
"Dover, DE",2016,1153.4568930177597
"Dover, DE",2017,1223.179759348987
"Dover, DE",2018,1332.4728431612693
"Dover, DE",2019,1323.3915402805835
"Dover, DE",2020,1298.0172916777708
"Dover, DE",2021,1456.7958639326635
"Dover, DE",2022,2045.8823322183027
"Dover, DE",2023,2437.0785123792307
"Dubuque, IA",2014,1082.7298491480813
"Dubuque, IA",2015,1080.40323302191
"Dubuque, IA",2016,1091.9387574204795
"Dubuque, IA",2017,1159.2070670849089
"Dubuque, IA",2018,1244.0970523986732
"Dubuque, IA",2019,1243.2061954798316
"Dubuque, IA",2020,1215.4682021449476
"Dubuque, IA",2021,1266.1715728496847
"Dubuque, IA",2022,1684.6665457431907
"Dubuque, IA",2023,1968.8115981533003
"Duluth, MN",2012,823.6094320190224
"Duluth, MN",2013,872.1712897711341
"Duluth, MN",2014,919.2992362551528
"Duluth, MN",2015,912.8362088069683
"Duluth, MN",2016,912.1073067660788
"Duluth, MN",2017,997.8250714981267
"Duluth, MN",2018,1072.4150570911527
"Duluth, MN",2019,1078.626530657136
"Duluth, MN",2020,1069.0397326242316
"Duluth, MN",2021,1158.3309199972357
"Duluth, MN",2022,1553.4101193838922
"Duluth, MN",2023,1812.836507533136
"Duluth, MN",2024,1876.3202445328543
"Durham, NC",2013,1150.027985595949
"Durham, NC",2014,1298.6275855416814
"Durham, NC",2015,1308.5109062690935
"Durham, NC",2016,1353.7399562840676
"Durham, NC",2017,1468.1217688447584
"Durham, NC",2018,1658.225246731755
"Durham, NC",2019,1639.952193365406
"Durham, NC",2020,1605.7362616920734
"Durham, NC",2021,1802.638053674231
"Durham, NC",2022,2642.7349757924035
"Durham, NC",2023,3030.4629355616785
"Durham, NC",2024,3062.354448324313
"East Stroudsburg, PA",2014,1184.3853183889025
"East Stroudsburg, PA",2015,1153.9709168596219
"East Stroudsburg, PA",2016,863.7956008505712
"East Stroudsburg, PA",2017,1205.624750189928
"East Stroudsburg, PA",2018,1305.942137615426
"East Stroudsburg, PA",2019,1330.9948299924315
"East Stroudsburg, PA",2020,1285.7718553932802
"East Stroudsburg, PA",2021,1507.55297058547
"East Stroudsburg, PA",2022,2098.023391189999
"East Stroudsburg, PA",2023,2411.997223885834
"East Stroudsburg, PA",2024,2499.397644737762
"Eau Claire, WI",2012,943.4930175915
"Eau Claire, WI",2013,1008.7227813266154
"Eau Claire, WI",2014,1042.1013327908015
"Eau Claire, WI",2015,1043.3988673944807
"Eau Claire, WI",2016,1082.1536677084212
"Eau Claire, WI",2017,1194.2273666215592
"Eau Claire, WI",2018,1317.888520296844
"Eau Claire, WI",2019,1303.403640090692
"Eau Claire, WI",2020,1316.184130790843
"Eau Claire, WI",2021,1442.6459133669239
"Eau Claire, WI",2022,1928.474230877294
"Eau Claire, WI",2023,2256.3733855179594
"El Centro, CA",2014,1080.5108608186379
"El Centro, CA",2015,1138.3002290152626
"El Centro, CA",2016,1223.3545380376002
"El Centro, CA",2017,1336.648793724002
"El Centro, CA",2018,1487.4150430021564
"El Centro, CA",2019,1496.6873735525412
"El Centro, CA",2020,1484.1755895430554
"El Centro, CA",2021,1603.2203536462914
"El Centro, CA",2023,2512.681970749842
"El Centro, CA",2024,2652.5763518565036
"El Paso, TX",2015,962.5058225379076
"El Paso, TX",2016,964.0148729585809
"El Paso, TX",2017,1020.5804006513184
"El Paso, TX",2018,1094.0986929063754
"El Paso, TX",2019,1082.8177756488697
"El Paso, TX",2020,1061.3444082638644
"El Paso, TX",2021,1168.6042990256585
"El Paso, TX",2022,1560.3487140592645
"El Paso, TX",2023,1811.1039708614355
"El Paso, TX",2024,1904.984474750917
"Elizabethtown, KY",2012,791.1668185165894
"Elizabethtown, KY",2013,816.2341567899193
"Elizabethtown, KY",2015,772.6671707975861
"Elizabethtown, KY",2016,773.0810525885945
"Elizabethtown, KY",2017,801.9424850691115
"Elizabethtown, KY",2018,889.1809539333358
"Elizabethtown, KY",2019,929.670779445628
"Elizabethtown, KY",2020,915.1164321391974
"Elkhart, IN",2012,681.4531231649304
"Elkhart, IN",2013,731.4508692196204
"Elkhart, IN",2014,778.0383963218998
"Elkhart, IN",2016,820.7313022120155
"Elkhart, IN",2017,897.7133115606367
"Elkhart, IN",2018,1014.2376522307022
"Elkhart, IN",2019,1025.618806739494
"Elkhart, IN",2020,1008.2933499053711
"Elkhart, IN",2021,1120.3716580666603
"Elkhart, IN",2022,1545.8123931614816
"Elkhart, IN",2023,1814.2139922579536
"Elmira, NY",2017,729.8537205764302
"Enid, OK",2012,563.8774855537126
"Enid, OK",2013,600.3100261501766
"Enid, OK",2014,636.2121311213895
"Enid, OK",2015,659.0414317795502
"Enid, OK",2016,65094.59938981434
"Enid, OK",2017,733.8889413985703
"Enid, OK",2019,746.5279147082862
"Enid, OK",2020,719.1817889528826
"Enid, OK",2021,750.6715102983854
"Enid, OK",2022,954.8168886626004
"Enid, OK",2023,1091.7316002552282
"Erie, PA",2012,673.9933573657244
"Erie, PA",2013,713.2545091200979
"Erie, PA",2014,873.1729159955931
"Erie, PA",2015,772.7217556279775
"Erie, PA",2016,921.8831271089199
"Erie, PA",2017,964.115105147524
"Erie, PA",2018,1031.140191805013
"Erie, PA",2019,961.9192538332663
"Erie, PA",2020,802.3333735463715
"Erie, PA",2021,1020.1941842462161
"Erie, PA",2022,1315.6545971753328
"Erie, PA",2023,1544.137255709602
"Erie, PA",2024,1578.5737728590072
"Eugene, OR",2012,1180.4312269509871
"Eugene, OR",2013,1286.0127358143504
"Eugene, OR",2014,1404.7806312150105
"Eugene, OR",2015,1438.4930634078585
"Eugene, OR",2016,1514.4882135249075
"Eugene, OR",2017,1680.316652866359
"Eugene, OR",2018,1889.1058458645768
"Eugene, OR",2019,1901.7998823107937
"Eugene, OR",2020,1897.5206895025528
"Eugene, OR",2021,2151.4701156121623
"Eugene, OR",2022,2968.635979445689
"Eugene, OR",2023,3383.713822236826
"Evansville, IN",2012,686.2720875590202
"Evansville, IN",2013,718.6636862438796
"Evansville, IN",2014,748.8297090233827
"Evansville, IN",2016,768.4361429733522
"Evansville, IN",2017,822.4037382557658
"Evansville, IN",2018,905.5761349011922
"Evansville, IN",2019,898.5612125633716
"Evansville, IN",2020,878.7918317022078
"Evansville, IN",2021,954.0902864496958
"Evansville, IN",2022,1288.153558037676
"Evansville, IN",2023,1531.3021656386275
"Fairbanks, AK",2014,1479.7696923165151
"Fairbanks, AK",2015,1461.9252315233546
"Fairbanks, AK",2016,1519.332176368138
"Fairbanks, AK",2017,1607.7498291824922
"Fairbanks, AK",2018,1754.7689296451308
"Fairbanks, AK",2020,1698.8017526345384
"Fairbanks, AK",2021,1720.0322674086644
"Fairbanks, AK",2022,2192.5872731495438
"Fairbanks, AK",2023,2404.904822875132
"Fargo, ND",2012,1208.3699368962987
"Fargo, ND",2013,1213.259484942994
"Fargo, ND",2014,1283.1701691881944
"Fargo, ND",2015,1364.1021778115908
"Fargo, ND",2016,1437.8204516117955
"Fargo, ND",2017,1546.345777980635
"Fargo, ND",2018,1663.8350702705368
"Fargo, ND",2019,1637.8284940604815
"Fargo, ND",2020,1581.1846064814606
"Fargo, ND",2021,1621.1261242457313
"Fargo, ND",2022,2131.9178428692967
"Fargo, ND",2023,2458.24863144309
"Farmington, NM",2012,913.5545580707835
"Farmington, NM",2013,962.3958263828109
"Farmington, NM",2014,1009.3150250297114
"Farmington, NM",2015,1034.4264869249998
"Farmington, NM",2016,1017.2259159444098
"Farmington, NM",2017,1067.1069414337578
"Farmington, NM",2020,1062.8632209093519
"Farmington, NM",2021,1082.938015282268
"Farmington, NM",2022,1471.007194299821
"Farmington, NM",2023,1741.0811684426287
"Fayetteville, AR",2012,852.7401375812566
"Fayetteville, AR",2013,948.9367856159694
"Fayetteville, AR",2014,993.0955267635959
"Fayetteville, AR",2015,1010.1073714138505
"Fayetteville, AR",2016,1055.930163887762
"Fayetteville, AR",2017,1163.28980241848
"Fayetteville, AR",2018,1285.9217891183432
"Fayetteville, AR",2019,1275.2488018903782
"Fayetteville, AR",2020,1262.8294648423455
"Fayetteville, AR",2021,1445.87726998735
"Fayetteville, AR",2022,2123.5891987172877
"Fayetteville, AR",2023,2510.5586510826975
"Fayetteville, NC",2012,913.3169753905382
"Fayetteville, NC",2013,924.3340516354555
"Fayetteville, NC",2014,942.1543293387109
"Fayetteville, NC",2015,907.4256156191492
"Fayetteville, NC",2016,895.3283434516939
"Fayetteville, NC",2017,946.3311941975791
"Fayetteville, NC",2018,1015.654437833569
"Fayetteville, NC",2019,1002.2994033609598
"Fayetteville, NC",2020,940.3544448448451
"Fayetteville, NC",2021,1078.5672206093977
"Fayetteville, NC",2022,1491.8913757914934
"Fayetteville, NC",2023,1810.400137313841
"Fayetteville, NC",2024,1904.786059539175
"Flagstaff, AZ",2013,1451.0469077754333
"Flagstaff, AZ",2014,1610.5968700663727
"Flagstaff, AZ",2015,1674.0518919610495
"Flagstaff, AZ",2016,1742.2698287170924
"Flagstaff, AZ",2017,1944.4744562678352
"Flagstaff, AZ",2018,2164.2765471605894
"Flagstaff, AZ",2019,2141.0381552130434
"Flagstaff, AZ",2020,2117.409646745693
"Flagstaff, AZ",2021,2521.712389062391
"Flagstaff, AZ",2022,3825.8013328035045
"Flagstaff, AZ",2023,4336.043083797081
"Flagstaff, AZ",2024,4518.308341413061
"Flint, MI",2014,469.99585343046505
"Flint, MI",2015,565.6266402965242
"Flint, MI",2016,604.5296974728877
"Flint, MI",2017,678.9350521023572
"Flint, MI",2018,785.5727020537021
"Flint, MI",2023,1219.3769360372964
"Florence, AL",2013,730.3886677582904
"Florence, AL",2015,750.9686967907436
"Florence, AL",2016,767.3003341784802
"Florence, AL",2017,806.4967513729765
"Florence, AL",2018,865.4054880903777
"Florence, AL",2019,846.265755249135
"Florence, AL",2020,834.221991434545
"Florence, AL",2021,927.1974179167167
"Florence, AL",2022,1284.1669986132904
"Florence, AL",2023,1500.9915893392335
"Florence, SC",2012,652.4723854800233
"Florence, SC",2013,682.8030033907502
"Florence, SC",2014,709.4725808484244
"Florence, SC",2015,699.2176929182269
"Florence, SC",2016,708.5893763923997
"Florence, SC",2017,769.3094353895576
"Florence, SC",2018,797.2974668525434
"Florence, SC",2019,788.5299427842393
